batch_id,input_symbol,input_company_name,nse_symbol,nse_issuer_name,symbol_match_status,isin,listing_status,nse_macro,nse_sector,nse_industry,nse_basic_industry,index,index_list,pd_sector_index,source,confidence,notes
ind_nifty500,ITC,ITC Ltd.,ITC,ITC Limited,exact_symbol_match,INE154A01025,Listed,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Diversified FMCG,Diversified FMCG,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA QUALITY LOW-VOLATILITY 30; NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30; NIFTY DIVIDEND OPPORTUNITIES 50; NIFTY FMCG; NIFTY INDIA CONSUMPTION; NIFTY INDIA FPI 150; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY NON-CYCLICAL CONSUMER; NIFTY QUALITY LOW-VOLATILITY 30; NIFTY RURAL; NIFTY TOP 10 EQUAL WEIGHT; NIFTY TOP 15 EQUAL WEIGHT; NIFTY TOP 20 EQUAL WEIGHT; NIFTY TOTAL MARKET; NIFTY100 EQUAL WEIGHT; NIFTY100 LOW VOLATILITY 30; NIFTY100 QUALITY 30; NIFTY200 QUALITY 30; NIFTY50 EQUAL WEIGHT; NIFTY50 VALUE 20; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,ITCHOTELS,ITC Hotels Ltd.,ITCHOTELS,ITC Hotels Limited,exact_symbol_match,INE379A01028,Listed,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Nifty 500,NIFTY 500; NIFTY CONSUMER SERVICES; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY INDIA TOURISM; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
nifty_500_shariah,ITI,ITI Ltd.,ITI,ITI Limited,exact_symbol_match,INE248A01017,Listed,Telecommunication,Telecommunication,Telecom - Equipment & Accessories,Telecom - Equipment & Accessories,Nifty 500,NIFTY 500; NIFTY INDIA DIGITAL; NIFTY INDIA RAILWAYS PSU; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,J&KBANK,Jammu & Kashmir Bank Ltd.,J&KBANK,The Jammu & Kashmir Bank Limited,exact_symbol_match,INE168A01041,Listed,Financial Services,Financial Services,Banks,Private Sector Bank,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY BANK,NSE quote API secInfo,0.9,
ind_nifty500,JAINREC,Jain Resource Recycling Ltd.,JAINREC,Jain Resource Recycling Limited,exact_symbol_match,INE0YD401026,Listed,Commodities,Metals & Mining,Diversified Metals,Diversified Metals,Nifty 500,NIFTY 500; NIFTY IPO; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
nifty_500_shariah,JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,exact_symbol_match,INE572A01036,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 500,NIFTY 500; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY PHARMA; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY PHARMA,NSE quote API secInfo,0.9,
ind_nifty500,JBMA,JBM Auto Ltd.,JBMA,JBM Auto Limited,exact_symbol_match,INE927D01051,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Nifty 500,NIFTY 500; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY AUTO,NSE quote API secInfo,0.9,
nifty_500_shariah,JINDALSAW,Jindal Saw Ltd.,JINDALSAW,Jindal Saw Limited,exact_symbol_match,INE324A01032,Listed,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY METAL,NSE quote API secInfo,0.9,
nifty_500_shariah,JINDALSTEL,Jindal Steel Ltd.,JINDALSTEL,JINDAL STEEL LIMITED,exact_symbol_match,INE749A01030,Listed,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY COMMODITIES; NIFTY CONGLOMERATE 50; NIFTY HOUSING; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY METAL; NIFTY TOTAL MARKET; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,JIOFIN,Jio Financial Services Ltd.,JIOFIN,Jio Financial Services Limited,exact_symbol_match,INE758E01017,Listed,Financial Services,Financial Services,Finance,Investment Company,Nifty 50,NIFTY 50; NIFTY FINANCIAL SERVICES; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY FINANCIAL SERVICES 25/50; NIFTY FINANCIAL SERVICES EX-BANK; NIFTY HIGH BETA 50; NIFTY INDIA FPI 150; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY SERVICES SECTOR; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY50 EQUAL WEIGHT; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,JKCEMENT,J.K. Cement Ltd.,JKCEMENT,JK Cement Limited,exact_symbol_match,INE823G01014,Listed,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,Nifty 500,NIFTY 500; NIFTY CEMENT; NIFTY CORE HOUSING; NIFTY HOUSING; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY COMMODITIES,NSE quote API secInfo,0.9,
ind_nifty500,JKTYRE,JK Tyre & Industries Ltd.,JKTYRE,JK Tyre & Industries Limited,exact_symbol_match,INE573A01042,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY AUTO,NSE quote API secInfo,0.9,
ind_nifty500,JMFINANCIL,JM Financial Ltd.,JMFINANCIL,JM Financial Limited,exact_symbol_match,INE780C01023,Listed,Financial Services,Financial Services,Finance,Holding Company,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
ind_nifty500,JPPOWER,Jaiprakash Power Ventures Ltd.,JPPOWER,Jaiprakash Power Ventures Limited,exact_symbol_match,INE351F01018,Listed,Utilities,Power,Power,Power Generation,Nifty 500,NIFTY 500; NIFTY ENERGY; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY POWER; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
nifty_500_shariah,JSL,Jindal Stainless Ltd.,JSL,Jindal Stainless Limited,exact_symbol_match,INE220G01021,Listed,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY HOUSING; NIFTY LARGEMIDCAP 250; NIFTY METAL; NIFTY MIDCAP 150; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY METAL,NSE quote API secInfo,0.9,
ind_nifty500,JSWCEMENT,JSW Cement Ltd.,JSWCEMENT,JSW Cement Limited,exact_symbol_match,INE718I01012,Listed,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,Nifty 500,NIFTY 500; NIFTY CEMENT; NIFTY IPO; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,JSWDULUX,JSW Dulux Ltd.,JSWDULUX,JSW Dulux Limited,exact_symbol_match,INE133A01011,Listed,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,JSWENERGY,JSW Energy Ltd.,JSWENERGY,JSW Energy Limited,exact_symbol_match,INE121E01018,Listed,Utilities,Power,Power,Power Generation,Nifty 200,NIFTY 200; NIFTY 500; NIFTY COMMODITIES; NIFTY CONGLOMERATE 50; NIFTY ENERGY; NIFTY HIGH BETA 50; NIFTY HOUSING; NIFTY INDIA FPI 150; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY POWER; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
ind_nifty500,JSWINFRA,JSW Infrastructure Ltd.,JSWINFRA,JSW Infrastructure Limited,exact_symbol_match,INE880J01026,Listed,Services,Services,Transport Infrastructure,Port & Port services,Nifty 500,NIFTY 500; NIFTY COMMERCIAL & TRANSPORT SERVICES; NIFTY CONGLOMERATE 50; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,JSWSTEEL,JSW Steel Ltd.,JSWSTEEL,JSW Steel Limited,exact_symbol_match,INE019A01038,Listed,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY COMMODITIES; NIFTY CONGLOMERATE 50; NIFTY HOUSING; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY METAL; NIFTY TOTAL MARKET; NIFTY100 ALPHA 30; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY50 EQUAL WEIGHT; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,NIFTY METAL,NSE quote API secInfo,0.9,
ind_nifty500,JUBLFOOD,Jubilant Foodworks Ltd.,JUBLFOOD,Jubilant Foodworks Limited,exact_symbol_match,INE797F01020,Listed,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Nifty 200,NIFTY 200; NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY CONSUMER SERVICES; NIFTY INDIA FPI 150; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY INDIA TOURISM; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY NON-CYCLICAL CONSUMER; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY SERVICES SECTOR,NSE quote API secInfo,0.9,
nifty_500_shariah,JUBLINGREA,Jubilant Ingrevia Ltd.,JUBLINGREA,Jubilant Ingrevia Limited,exact_symbol_match,INE0BY001018,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,JUBLPHARMA,Jubilant Pharmova Ltd.,JUBLPHARMA,Jubilant Pharmova Limited,exact_symbol_match,INE700A01033,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,JWL,Jupiter Wagons Ltd.,JWL,Jupiter Wagons Limited,exact_symbol_match,INE209L01016,Listed,Industrials,Capital Goods,Industrial Manufacturing,Railway Wagons,Nifty 500,NIFTY 500; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC,Jyoti CNC Automation Limited,exact_symbol_match,INE980O01024,Listed,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,KAJARIACER,Kajaria Ceramics Ltd.,KAJARIACER,Kajaria Ceramics Limited,exact_symbol_match,INE217B01036,Listed,Consumer Discretionary,Consumer Durables,Consumer Durables,Ceramics,Nifty 500,NIFTY 500; NIFTY CONSUMER DURABLES; NIFTY CORE HOUSING; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,KALYANKJIL,Kalyan Jewellers India Ltd.,KALYANKJIL,Kalyan Jewellers India Limited,exact_symbol_match,INE303R01014,Listed,Consumer Discretionary,Consumer Durables,Consumer Durables,Gems Jewellery And Watches,Nifty 200,NIFTY 200; NIFTY 500; NIFTY CONSUMER DURABLES; NIFTY HIGH BETA 50; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA,Karur Vysya Bank Limited,exact_symbol_match,INE036D01028,Listed,Financial Services,Financial Services,Banks,Private Sector Bank,Nifty 500,NIFTY 500; NIFTY ALPHA 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 VALUE 50,NIFTY BANK,NSE quote API secInfo,0.9,
ind_nifty500,KAYNES,Kaynes Technology India Ltd.,KAYNES,Kaynes Technology India Limited,exact_symbol_match,INE918Z01012,Listed,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Nifty 500,NIFTY 500; NIFTY CAPITAL GOODS; NIFTY HIGH BETA 50; NIFTY INDIA MANUFACTURING; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,-,NSE quote API secInfo,0.9,
nifty_500_shariah,KEC,KEC International Ltd.,KEC,KEC International Limited,exact_symbol_match,INE389H01022,Listed,Industrials,Construction,Construction,Civil Construction,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 SHARIAH,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
nifty_500_shariah,KEI,KEI Industries Ltd.,KEI,KEI Industries Limited,exact_symbol_match,INE878B01027,Listed,Industrials,Capital Goods,Industrial Products,Cables - Electricals,Nifty 200,NIFTY 200; NIFTY 500; NIFTY CORE HOUSING; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY HOUSING; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,KFINTECH,Kfin Technologies Ltd.,KFINTECH,Kfin Technologies Limited,exact_symbol_match,INE138Y01010,Listed,Financial Services,Financial Services,Capital Markets,Depositories Clearing Houses and Other Intermediaries,Nifty 500,NIFTY 500; NIFTY CAPITAL MARKETS; NIFTY MIDSMALL FINANCIAL SERVICES; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,KIMS,Krishna Institute of Medical Sciences Ltd.,KIMS,Krishna Institute of Medical Sciences Limited,exact_symbol_match,INE967H01025,Listed,Healthcare,Healthcare,Healthcare Services,Hospital,Nifty 500,NIFTY 500; NIFTY HOSPITALS; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,-,NSE quote API secInfo,0.9,
ind_nifty500,KIRLOSENG,Kirloskar Oil Eng Ltd.,KIRLOSENG,Kirloskar Oil Engines Limited,exact_symbol_match,INE146L01010,Listed,Industrials,Capital Goods,Industrial Products,Compressors Pumps & Diesel Engines,Nifty 500,NIFTY 500; NIFTY CAPITAL GOODS; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY AUTO,NSE quote API secInfo,0.9,
